Id,SalePrice
1563,103132.00527836522
1564,140672.09970370214
1565,152687.49390143144
1566,194143.5919215571
1567,78366.27796784975
1568,201462.32756998087
1569,97005.4208921725
1570,161224.9825462771
1571,107421.01527148916
1572,115893.81480506412
1573,205448.60923357413
1574,135312.02828839573
1575,186334.77223522973
1576,245610.12746803754
1577,222923.70837793103
1578,157893.54628306942
1579,133689.268237932
1580,234760.00860284467
1581,117967.35189629416
1582,132353.87426213012
1583,291263.9518692943
1584,252433.12920060533
1585,154362.35728560586
1586,47399.91737840639
1587,123696.4889078585
1588,128289.3984790825
1589,96974.65487548278
1590,149374.57211977255
1591,60050.53174796782
1592,105311.99543691636
1593,136977.7819724544
1594,123666.34107916674
1595,103978.64290438243
1596,199795.94724286627
1597,195301.9670248772
1598,209869.2835290843
1599,220400.63582122838
1600,230620.1630783166
1601,3947.3368084832327
1602,153219.39390548458
1603,69951.70353085699
1604,233999.16464112874
1605,283069.10471862846
1606,176499.95757819503
1607,231621.75333496195
1608,229720.3281205449
1609,216623.34099017514
1610,160811.60690963746
1611,154991.93162734923
1612,174574.51632068062
1613,177269.00046446128
1614,113461.97983471572
1615,63059.39843806159
1616,63059.39843806159
1617,86205.92603621329
1618,119264.8517498183
1619,136063.2242518667
1620,209068.89790605113
1621,153772.1489863922
1622,149937.39462808496
1623,239549.17103538162
1624,200413.71092827735
1625,154162.57818891935
1626,190045.80560515355
1627,192119.34269638348
1628,288177.29467764206
1629,215880.94461473008
1630,268869.6409436661
1631,230584.3222970561
1632,242729.2037247289
1633,216764.50419621752
1634,190459.6725881989
1635,187482.62772584113
1636,177773.5269330499
1637,153379.14096855267
1638,231014.85447634326
1639,188246.82796994701
1640,236708.11406215152
1641,187928.42647010938
1642,229799.0541444152
1643,258599.36437825416
1644,257636.1952606833
1645,158005.76469102874
1646,179250.1574038855
1647,196411.0463007628
1648,142202.2825819432
1649,129041.61515160603
1650,108604.21927087044
1651,108854.95816171158
1652,143269.2279409482
1653,144546.81624932762
1654,184943.41698969365
1655,181412.49830163817
1656,174398.50767926674
1657,185444.89477137593
1658,174649.24657010788
1659,178286.3137174307
1660,141802.45251149742
1661,340542.1189985466
1662,322766.6742204763
1663,313758.0567273279
1664,344876.57064869616
1665,309809.8781293413
1666,285940.8271562045
1667,300485.3408420149
1668,326527.79422758915
1669,289979.5919507429
1670,310828.7629288217
1671,240722.06294561818
1672,344254.5038772508
1673,308904.07142937183
1674,271762.1584385998
1675,184221.12982139003
1676,182340.72361557535
1677,213829.372409662
1678,356032.57007009967
1679,280756.70237465284
1680,282800.89040832384
1681,275796.0574118963
1682,281524.84828329214
1683,212444.33504649228
1684,228933.24283356848
1685,189158.1904256459
1686,196992.06032953714
1687,207728.01053986652
1688,220816.14953996544
1689,220688.78894003038
1690,229068.56805156136
1691,217827.15775052074
1692,277895.0711851433
1693,218523.65874113457
1694,188031.85657137516
1695,217269.96428692876
1696,248927.61390557548
1697,217906.76728660404
1698,309555.819600606
1699,275982.84315159265
1700,231996.04281554266
1701,269868.65084249736
1702,289490.9947182699
1703,273825.6409262591
1704,281089.17743158573
1705,253990.4889264187
1706,328165.4261606205
1707,216945.72479904175
1708,233854.68179719197
1709,319111.1842336288
1710,255930.90071865544
1711,287685.9081440262
1712,266879.6224085571
1713,254057.84203974227
1714,219449.16804291983
1715,221996.3800416208
1716,215997.5008530299
1717,209888.1743651766
1718,129798.05033984
1719,234286.3703398694
1720,269604.9928577619
1721,215245.28418050648
1722,111486.93373451836
1723,160471.47483013023
1724,237871.40651638794
1725,237438.56351050967
1726,183763.4574390261
1727,173357.85565562116
1728,211270.2501283699
1729,178247.16519602528
1730,207945.77123958152
1731,124497.34015644668
1732,145388.46085482347
1733,122361.32923854899
1734,117375.33836049424
1735,124743.21322604595
1736,121435.81993676361
1737,264797.1851769573
1738,223160.4103561726
1739,263906.25035955536
1740,189876.72959141282
1741,180485.04623390245
1742,158574.20576607727
1743,213224.42788221838
1744,234679.8096846179
1745,217981.44709359715
1746,227105.8362975116
1747,235454.7272034292
1748,198258.43767095555
1749,147234.0103439344
1750,146851.2539752453
1751,226500.5337321501
1752,115714.68418775278
1753,149889.54301188933
1754,228037.80961398536
1755,165600.84263116575
1756,94634.3763683046
1757,113454.05186115345
1758,132799.36351072555
1759,159482.39516186423
1760,148415.11246005353
1761,143436.10213549982
1762,160019.67708031146
1763,172906.89287577046
1764,113852.06289707439
1765,164409.84441237058
1766,176117.91242288554
1767,167340.12227543362
1768,122096.5167906126
1769,184820.28428661218
1770,156346.44072301267
1771,123242.76219002798
1772,125921.31709769287
1773,93499.19438376301
1774,165621.41684744507
1775,151402.2871151627
1776,126833.63635459589
1777,94817.79879031773
1778,106731.81622779858
1779,153154.44730864
1780,190632.9764987931
1781,118044.87144686468
1782,47887.59255398135
1783,164389.79721288814
1784,78629.97259708086
1785,112922.64457525138
1786,127834.32963361428
1787,187627.29379225592
1788,-13471.946101620211
1789,114378.39133413462
1790,27908.054178277147
1791,271337.6698707369
1792,157925.51723055704
1793,170747.87161591195
1794,168491.2215983416
1795,142059.33888606087
1796,147149.78057443385
1797,182435.38825670443
1798,123107.43697203498
1799,96572.9710262058
1800,122976.09406307107
1801,101165.70829859644
1802,172097.14148681238
1803,191777.9922458271
1804,128157.08340331097
1805,151557.48723380466
1806,138041.40769356512
1807,214985.97640428506
1808,126839.54763163661
1809,102403.58535036258
1810,140321.64206963626
1811,86599.85765345243
1812,87917.47799545026
1813,121993.05004485114
1814,77727.34833816602
1815,10574.070314134704
1816,103090.16549155407
1817,128011.6045719051
1818,166964.96056397236
1819,130246.73485332425
1820,48015.06498759263
1821,137145.93782948644
1822,192668.38326106383
1823,16400.911272591446
1824,138471.2772017176
1825,133247.42798203113
1826,116238.00248259155
1827,102126.99637398333
1828,118981.1851102853
1829,178442.80844713538
1830,189104.51364523487
1831,190853.88643775834
1832,148595.04484552843
1833,171124.01831801492
1834,157640.90317096282
1835,180202.50023934874
1836,128581.22675709019
1837,51274.67056852754
1838,153119.6018732686
1839,64688.16687521874
1840,103809.64269623929
1841,129138.10134386632
1842,116449.90234770009
1843,149180.5191774593
1844,164238.6784131172
1845,154872.63619781588
1846,168992.699380024
1847,157667.47639279277
1848,-921.125664464198
1849,110420.98182121315
1850,114739.6047875908
1851,145766.59889028466
1852,108634.26060876646
1853,120738.41068719048
1854,182884.08910989668
1855,170077.35446498462
1856,231209.84104077914
1857,136735.78030429268
1858,185215.00104780216
1859,164837.30505819456
1860,153186.13193953643
1861,164837.30505819456
1862,271307.96372420155
1863,271307.96372420155
1864,271307.96372420155
1865,336524.6172579336
1866,321369.68993021967
1867,274365.08611921035
1868,256278.9974162206
1869,225164.4658038813
1870,257583.48972099507
1871,280587.69964990346
1872,192214.844824087
1873,223474.82954698126
1874,130635.71263630688
1875,204279.49068903748
1876,193771.04818651022
1877,218497.945852436
1878,220221.2962605881
1879,120446.90128599864
1880,131561.83449931722
1881,264577.3460569541
1882,269000.98385263013
1883,216778.57775331277
1884,220221.2962605881
1885,232490.74898705282
1886,254961.6226620474
1887,223836.99980164168
1888,278924.0472326899
1889,181920.67440450122
1890,121217.87314027664
1891,172345.9147651462
1892,85111.45065417408
1893,114797.17614852102
1894,147076.73560538294
1895,134611.53309100366
1896,116425.0244289696
1897,126086.37415790895
1898,139187.6530929805
1899,155412.97618431237
1900,166260.66725413396
1901,132323.94475791033
1902,113641.11045202706
1903,267250.258934909
1904,128217.79020555271
1905,171600.5934342203
1906,135400.57460934448
1907,173601.57483185933
1908,161428.78059648827
1909,162065.58359616355
1910,162065.58359616355
1911,180539.65599485615
1912,219865.00063847273
1913,188623.6100798319
1914,58149.044168204186
1915,232013.1284150486
1916,1268.8551898094593
1917,266470.58460225794
1918,149812.36960148741
1919,166344.11062107445
1920,152780.2687356508
1921,327962.43833363114
1922,313057.57342768507
1923,185946.37255305832
1924,225596.1909910543
1925,245340.72205003642
1926,315035.6450357073
1927,131346.0528775237
1928,158157.0191451375
1929,107701.05763991107
1930,158791.25525241264
1931,150996.23627200327
1932,145362.36708165007
1933,179556.59817869763
1934,192119.34269638348
1935,188433.84991632507
1936,192497.44218715967
1937,186519.4586082704
1938,158558.93920109607
1939,239540.2223527669
1940,229780.37225165195
1941,191733.27858754946
1942,187176.1731530903
1943,226226.22238055745
1944,295616.9269113124
1945,298363.35337130283
1946,178737.6409540756
1947,276691.56392047054
1948,186605.2870168779
1949,211867.26668225124
1950,215071.19322577212
1951,221556.49257439317
1952,211075.2635639339
1953,175485.05508774368
1954,218173.47205805662
1955,153192.9539921427
1956,289868.8580023645
1957,165453.57048608596
1958,296292.56893672026
1959,168678.0346013907
1960,74785.42176235688
1961,137961.72296830127
1962,143269.2279409482
1963,148622.35544724914
1964,128397.83159842971
1965,185966.28409820306
1966,181913.97608332045
1967,284973.67572960467
1968,290326.4956404221
1969,301408.0608426571
1970,331918.58154967544
1971,395106.82968270674
1972,341410.9285538655
1973,301504.2256414953
1974,296324.39076445624
1975,331106.8758295424
1976,272954.02827185846
1977,305731.0192935256
1978,298557.18357234856
1979,312102.36892817216
1980,213327.89462797972
1981,305768.3240336599
1982,246888.298123267
1983,246888.298123267
1984,212189.61384662217
1985,227447.74886685878
1986,240022.4631581885
1987,199467.62741021265
1988,199766.78003604023
1989,218022.18095945218
1990,242029.34645172523
1991,213829.372409662
1992,230290.44067803118
1993,207417.57365808683
1994,228065.6124881968
1995,220453.97928530502
1996,274853.4625106049
1997,309238.6111086542
1998,263227.1792084266
1999,281703.7214150296
2000,293749.33924704825
2001,266178.86625773704
2002,238868.25314071518
2003,285225.3986850027
2004,294177.31643168465
2005,242430.67712554033
2006,249558.88841287408
2007,269372.0022375614
2008,212428.4058103765
2009,198208.75763909216
2010,234035.63144902827
2011,140844.4374319492
2012,213765.69210969447
2013,184324.63321164704
2014,191371.10833288904
2015,210506.08652875957
2016,203120.10535464936
2017,222264.90384759824
2018,119296.71022204985
2019,121087.72323919844
2020,115710.7018787238
2021,112419.23782555736
2022,176448.22420531441
2023,136426.41521557956
2024,212146.50776293408
2025,321394.5559512009
2026,202981.99083551334
2027,173170.76042025187
2028,206599.82100657537
2029,179914.76327777212
2030,260192.56488532806
2031,259936.85962090117
2032,262675.1125195046
2033,259241.34269484412
2034,199626.84648237936
2035,227068.76586386957
2036,251471.15309092042
2037,251471.15309092042
2038,332740.9336013723
2039,214199.75287020497
2040,325538.6779148275
2041,243056.5905516768
2042,222416.12165721133
2043,188027.94755133742
2044,194627.67650824995
2045,231377.06137549924
2046,166676.10578369047
2047,152050.69090175617
2048,136457.28962325433
2049,194125.98978323862
2050,210634.3553876538
2051,120886.59109122958
2052,127494.2965639492
2053,121698.50575469167
2054,73927.64835855924
2055,141665.98472805286
2056,129986.7650475481
2057,112204.33971597673
2058,206574.53648251912
2059,122729.33748125879
2060,149688.81901174795
2061,155212.0416983402
2062,117541.53798616189
2063,96572.9710262058
2064,148064.8891324799
2065,122240.69013887632
2066,175751.75985919614
2067,137788.56753587886
2068,175465.84285822918
2069,65219.647450112156
2070,103655.32357320399
2071,68787.59992731398
2072,214208.2153415177
2073,124218.72510240285
2074,198553.1909044442
2075,148733.8234555641
2076,132946.94515147828
2077,124440.74096232408
2078,124428.79403523728
2079,164991.95243918872
2080,128728.42561317876
2081,147772.51001701388
2082,147578.21338706522
2083,138632.2401192285
2084,104079.28180431575
2085,122450.72242721508
2086,176438.31872149545
2087,131782.64388593857
2088,113364.46101049078
2089,94582.98913559248
2090,153119.6018732686
2091,94888.11694630899
2092,128498.93550750101
2093,109185.41842231224
2094,137842.7483157731
2095,211420.42150807963
2096,94290.37381344463
2097,72107.05197735934
2098,154784.06261351448
2099,582.3721582707949
2100,43173.224278720096
2101,167893.83508363017
2102,182206.45513471356
2103,98660.45730152563
2104,171189.24480133003
2105,97459.4317425125
2106,26646.01232134935
2107,218632.91239093116
2108,113454.05186115345
2109,84096.54816372262
2110,104407.5402457274
2111,196978.0848081794
2112,117592.16543808661
2113,115406.13962948916
2114,131685.39791289077
2115,144262.16554523772
2116,113058.85330545728
2117,163914.64941106085
2118,158497.5340093089
2119,135657.39707605971
2120,117463.85741809034
2121,68508.98487327027
2122,89403.81692968798
2123,111569.39239532198
2124,202225.6308364598
2125,151208.01176410634
2126,195217.82244211715
2127,169663.39037228643
2128,146771.48342166096
2129,137332.02425355255
2130,162396.94083439116
2131,194459.42354156496
2132,127198.71964182495
2133,139232.34200451185
2134,153361.50453158817
2135,123168.12840867345
2136,56239.39839265705
2137,116910.5729745361
2138,138090.93924725673
2139,173760.7206150347
2140,125364.08698960533
2141,175034.32661438524
2142,123835.75979038479
2143,136763.7075515095
2144,124761.95494238636
2145,124743.21322604595
2146,155377.36970954423
2147,163669.36572360503
2148,148915.38376843603
2149,163540.04889230558
2150,217222.24986757268
2151,165152.3159769962
2152,84643.9965194168
2153,124389.00758944347
2154,82624.20949758904
2155,163121.2813437119
2156,222379.12451256067
2157,224549.43002837128
2158,240731.88324269664
2159,231898.37741333502
2160,213829.372409662
2161,282362.7834309363
2162,342541.5523126486
2163,323152.7383293103
2164,265183.21264129574
2165,171513.01928007905
2166,140672.06305920647
2167,205238.67749757925
2168,189602.13349089364
2169,215130.85457221512
2170,221116.80276916234
2171,136660.24080574804
2172,138964.67853166582
2173,133994.61688972684
2174,239392.74126435816
2175,301113.5531969932
2176,260825.07608030143
2177,252345.55504646408
2178,256565.57708832237
2179,143817.44797517906
2180,223331.2302152575
2181,212185.6315375932
2182,239276.3554247024
2183,221853.09020556998
2184,123202.93909973849
2185,145426.08402611327
2186,173004.5216334823
2187,177203.4391223099
2188,170457.30963478133
2189,210164.3181915452
2190,73784.42243035662
2191,73784.42243035662
2192,48502.66687417636
2193,84142.51873773441
2194,118786.1133591088
2195,81441.88711023144
2196,94143.96200149623
2197,79557.26428889553
2198,187675.9803784195
2199,208343.58461350575
2200,148966.57976927224
2201,152364.28640392923
2202,209379.9011526606
2203,178088.96431630477
2204,128889.29142103682
2205,113698.71845745284
2206,142847.3963398448
2207,272810.87311604084
2208,222529.51863353804
2209,153623.80756485206
2210,162065.58359616355
2211,127090.559373655
2212,133466.51734396967
2213,103727.9040135413
2214,135777.65339106822
2215,109493.99962507142
2216,141541.72292493377
2217,307.4299175830092
2218,71262.96934599278
2219,64865.2075070173
2220,68709.88271474675
2221,234751.38131365215
2222,202154.14693593548
2223,249221.28658127133
2224,258236.8846279208
2225,169434.2335829431
2226,119185.88013812341
2227,210346.90410108853
2228,288067.98994383134
2229,251087.21561209473
2230,150015.95870836952
2231,230102.40992034995
2232,198871.31017196155
2233,185443.0390923554
2234,251646.2647547071
2235,179596.36177793448
2236,256024.2762163505
2237,283644.35404834466
2238,260882.3379455587
2239,101443.50220577372
2240,154765.33469511266
2241,139776.32034395053
2242,144856.9436354345
2243,133985.768759456
2244,87157.14822669711
2245,76361.50002542918
2246,123258.65478164807
2247,135759.03540615318
2248,105874.20384150208
2249,127214.76135319693
2250,146158.38915349194
2251,122668.60685835546
2252,189102.54803272744
2253,187024.91869898164
2254,186782.14442619833
2255,191410.89477868285
2256,206995.70541248785
2257,197075.44323132036
2258,205992.74984912318
2259,186149.32373555203
2260,169995.65494338854
2261,227121.7288891317
2262,213391.82051577186
2263,309341.8689110866
2264,337679.8113399637
2265,179531.46120672848
2266,276377.1447296619
2267,265073.85936524
2268,342205.9803590891
2269,167905.24371258775
2270,207310.16124779207
2271,228752.3664707234
2272,239004.58717001125
2273,179656.0964133687
2274,166524.188658447
2275,204988.94551785197
2276,201692.52888903825
2277,198294.2418077205
2278,159302.28047999612
2279,120032.9976584576
2280,71633.26523621217
2281,174141.89415588055
2282,173839.4218921587
2283,154064.87614221615
2284,164860.5243434842
2285,170026.9146523337
2286,118520.59969535284
2287,302685.64915103663
2288,281602.6021403549
2289,287075.12562853296
2290,333472.92923307815
2291,312940.6591514675
2292,340966.35946197866
2293,326595.45683658565
2294,329375.35186000355
2295,360317.206034048
2296,269269.7786095955
2297,288191.3682347374
2298,309881.52304736676
2299,328104.53516179614
2300,278430.53406906547
2301,287427.2046351271
2302,253646.0650422097
2303,257687.92863356404
2304,282876.20813970536
2305,179096.02656170377
2306,179096.02656170377
2307,182692.8026221695
2308,251791.6812207664
2309,276635.84823856095
2310,246888.298123267
2311,212444.33504649228
2312,204812.5813551267
2313,178871.98462411808
2314,211668.22451979516
2315,192465.58371492813
2316,180371.1925423405
2317,178107.82102450775
2318,181920.67440450122
2319,219275.87541365798
2320,212428.4058103765
2321,266458.637675171
2322,207716.06361277972
2323,199288.53343739698
2324,229319.3069424025
2325,216762.648517197
2326,218272.9198502933
2327,231233.69825045718
2328,231046.63965958357
2329,191088.51096981636
2330,191984.0174783906
2331,294535.5410218118
2332,327110.73722437525
2333,294947.31801934435
2334,244983.41761661787
2335,273663.4483563667
2336,294794.24453071086
2337,210739.0405044644
2338,270802.9716300579
2339,253481.0465266785
2340,344299.77323544305
2341,217265.11036343616
2342,253230.30763583735
2343,236095.43922314222
2344,234537.99274292355
2345,281793.6430402575
2346,250195.69141254935
2347,219373.5408158655
2348,271277.54541534523
2349,185800.98145016225
2350,294177.31643168465
2351,249940.97021267924
2352,247402.60634424922
2353,237346.69755166664
2354,141095.17632279033
2355,159406.29292811197
2356,156781.01567648596
2357,229596.0663174258
2358,192517.35373230441
2359,146234.3258762192
2360,117967.35189629416
2361,144214.3392922054
2362,225456.88346403232
2363,129480.29614553368
2364,165404.8353576773
2365,245750.01734190958
2366,231889.7501241425
2367,231380.3077244023
2368,201636.73991813743
2369,234691.6833227136
2370,179914.76327777212
2371,158574.20576607727
2372,210006.73537708574
2373,267854.73845321464
2374,301816.2498810496
2375,224808.3424805993
2376,232598.8973574735
2377,259439.19184941438
2378,177463.9983102295
2379,202513.07084169285
2380,171249.34939759434
2381,174055.2649051943
2382,228618.89693175093
2383,209554.86433827563
2384,231209.84104077914
2385,174442.3130785852
2386,154550.46133227833
2387,115459.96298788267
2388,144680.3799105232
2389,133533.83381279767
2390,137589.46146557445
2391,148699.83645313466
2392,113959.5119518647
2393,200747.1446866038
2394,160593.99278790504
2395,199034.5481976528
2396,164004.84092519945
2397,170652.36948820855
2398,115317.62995303597
2399,17139.25205001631
2400,16888.51315917517
2401,113203.31297031231
2402,121973.1384997064
2403,191474.33887196868
2404,142024.1726736843
2405,172109.05176940362
2406,131709.4527845655
2407,123497.48338989809
2408,154138.3748390728
2409,126283.48735235329
2410,188812.89431055612
2411,112952.57407947117
2412,134169.75330025994
2413,114234.14469687955
2414,124528.31511646532
2415,164920.9335478024
2416,151733.51905430004
2417,150896.82702445146
2418,109135.73839044874
2419,107737.56109230628
2420,117672.88089512591
2421,91855.45351169421
2422,129626.72142289614
2423,68282.0427269499
2424,137552.7738165966
2425,223667.6252158729
2426,112061.7977378011
2427,84156.39463283308
2428,185118.87479364895
2429,109625.26924504421
2430,143543.86068596307
2431,125113.38474325987
2432,122848.73346313601
2433,125909.37017060607
2434,125519.32375274308
2435,127238.6918518662
2436,135037.3836456316
2437,113314.7443341316
2438,123728.31073559448
2439,126678.4728804495
2440,166831.62477914826
2441,85484.70750279003
2442,95524.15672250558
2443,117643.79825862334
2444,130954.90991984762
2445,76783.24389802269
2446,101433.06227576965
2447,250551.97259514616
2448,181922.66476375505
2449,127348.99003137683
2450,159382.05039200047
2451,118761.32062711881
2452,209184.67838154314
2453,85059.71728129347
2454,101165.70829859644
2455,115724.57777382247
2456,121993.05004485114
2457,117576.23620197084
2458,142546.77975514357
2459,104109.01364653884
2460,166533.0981799598
2461,128247.52204777591
2462,112011.20883056137
2463,124929.10198811535
2464,174725.95589745673
2465,175872.10074452835
2466,148269.76928298548
2467,188798.2313713174
2468,119862.69135075551
2469,103848.25679662265
2470,220847.87235785916
2471,201224.75336085877
2472,183788.36948564602
2473,100370.56973896746
2474,83745.25555968878
2475,204274.3632979506
2476,94065.58211779431
2477,125252.65562578605
2478,146747.47773381113
2479,98439.26513024024
2480,136840.35548761627
2481,123202.93909973849
2482,148757.3711695692
2483,112908.76868015283
2484,133902.1130064954
2485,126450.63439808227
2486,124452.687889411
2487,201277.02564828563
2488,172350.04555234697
2489,168379.79023452243
2490,123680.55967174273
2491,94948.83220360882
2492,194081.5217127856
2493,146680.83583386708
2494,152583.19218570204
2495,72075.08167145157
2496,177862.15844073927
2497,153631.09761402605
2498,129793.868468625
2499,84096.54816372262
2500,120611.05008725543
2501,129728.06153864914
2502,129537.02063874656
2503,98067.17746884865
2504,191725.3506139872
2505,222320.61952950794
2506,282744.8652307413
2507,294818.1017403889
2508,282744.8652307413
2509,248424.28044487268
2510,265580.3035205081
2511,215875.1066266807
2512,230109.491026195
2513,228457.82218056382
2514,219852.2785901581
2515,165413.69695336232
2516,183043.06259423867
2517,127069.61583812558
2518,129324.13922568748
2519,229814.98338053108
2520,225552.38559173583
2521,225222.0371648114
2522,222997.20897497702
2523,130053.41884524142
2524,140583.38298410934
2525,153952.26366826042
2526,150419.16790776222
2527,117967.35189629416
2528,130304.15773608256
2529,138212.4618591424
2530,118785.1026476163
2531,229174.19807182683
2532,231645.78284347337
2533,227064.7835548406
2534,250472.17983658472
2535,257067.05487000465
2536,229763.25000765035
2537,226316.7581346751
2538,228955.28100872156
2539,208518.19462365902
2540,181478.8946137576
2541,224374.2817200888
2542,149765.21981752838
2543,109504.01758414647
2544,92487.30203553301
2545,148019.03039214434
2546,167239.65377414436
2547,186856.82423319155
2548,208623.0233561853
2549,155432.76651463797
2550,445659.52453568275
2551,172345.9147651462
2552,108007.54885715747
2553,73784.42243035662
2554,122225.83362191194
2555,116127.76412665809
2556,75541.65738840483
2557,101786.48150981194
2558,159641.4319376375
2559,118777.2498632347
2560,164779.88217543624
2561,158537.56604292733
2562,149529.6112209136
2563,139796.61657394876
2564,201351.8915520507
2565,143330.50875973003
2566,97454.23167885141
2567,131073.36099826987
2568,175360.72937677638
2569,190069.69945932715
2570,162065.58359616355
2571,143465.82269639068
2572,214482.35023327766
2573,224577.34283606953
2574,250852.44260186492
2575,179261.19355540676
2576,95369.02051171183
2577,132801.89533156587
2578,90931.21050678601
2579,7011.9558249822585
2580,120233.79839028139
2581,125310.22508652695
2582,100324.03642974794
2583,232590.2334237853
2584,167033.63105818722
2585,169365.56216264341
2586,193152.5099962881
2587,211218.51675548917
2588,168195.13112483453
2589,164764.05004897318
2590,199801.99479066173
2591,181767.40325387102
2592,221126.58642174513
2593,243831.64372482593
2594,211115.05000972783
2595,229808.21177035896
2596,259360.4291810484
2597,198300.31410226226
2598,257661.69920605293
2599,355451.4827523341
2600,156893.79366146692
2601,140668.28969350655
2602,84104.476137285
2603,75609.28335290565
2604,63059.39843806159
2605,98004.52980084589
2606,135165.8987087675
2607,180002.37407640892
2608,156375.11331149843
2609,147396.19101607753
2610,92416.90213549242
2611,104304.93383309734
2612,145298.7234261782
2613,105874.20384150208
2614,118448.91813283181
2615,158600.02858826262
2616,142127.00149505737
2617,185119.43501225044
2618,151106.80730269116
2619,227293.5575595199
2620,176866.07349738886
2621,188624.89081622765
2622,190149.23570641922
2623,255968.5605344409
2624,268550.92994815565
2625,280596.6364347689
2626,175990.47853395925
2627,225661.06429890764
2628,345487.1442208603
2629,369652.86611416517
2630,342365.8254578948
2631,375357.08856250334
2632,334054.6930199171
2633,284438.52234135533
2634,312721.1160617233
2635,169707.21959226637
2636,228021.8803778696
2637,198702.55303503678
2638,238548.96812866454
2639,202044.39895230334
2640,175047.25760602893
2641,108854.95816171158
2642,165634.75444441452
2643,169705.0929622579
2644,151393.97635693627
2645,153814.137251375
2646,143018.48905010708
2647,153814.137251375
2648,152305.73349504848
2649,125746.1687894105
2650,169525.43687065144
2651,175421.37478777615
2652,352299.9522528285
2653,271833.80335662526
2654,264437.73093444866
2655,325041.41674866644
2656,331001.036865948
2657,295488.8917424935
2658,269820.86313415004
2659,302272.3715501345
2660,309153.8262556561
2661,304056.9205525946
2662,307660.67716656136
2663,295687.5877647811
2664,276126.40583882073
2665,302651.97164428013
2666,277587.0704290449
2667,199826.4780269788
2668,232367.99672278576
2669,180842.09161408234
2670,288428.0335684833
2671,232367.99672278576
2672,210585.6594203472
2673,196303.52395698114
2674,217759.49514152424
2675,210525.96142940864
2676,220625.10864006286
2677,211979.32407270954
2678,251762.35299643932
2679,281443.4197126839
2680,274494.3023981659
2681,325574.44540709676
2682,292093.65144789265
2683,360881.8842213809
2684,296809.9759545184
2685,279459.23916562437
2686,281601.718628142
2687,275391.9355367486
2688,255136.7343258342
2689,238257.7801208949
2690,353506.87970773934
2691,203358.8973184037
2692,130048.78923068114
2693,221478.97302382276
2694,140844.4374319492
2695,233518.22443123022
2696,221894.73233038431
2697,206001.64808930375
2698,190356.20584243757
2699,173357.85565562116
2700,169915.13714834594
2701,180698.83842252707
2702,149557.37555044005
2703,223184.966881481
2704,146500.72115199885
2705,115085.84580613545
2706,114819.17767917854
2707,130097.22424455977
2708,114958.48520620039
2709,101457.37810087239
2710,124982.00518980029
2711,242144.83341356472
2712,301721.3236700756
2713,205213.79957884876
2714,191481.8770255735
2715,158574.20576607727
2716,191999.28404337168
2717,203705.48447711673
2718,246526.1278686066
2719,147922.5467164903
2720,214149.7028775114
2721,143420.17289938405
2722,155871.50889980758
2723,150935.64130343765
2724,127652.59547940723
2725,123202.93909973849
2726,142812.4891807069
2727,168773.8828692626
2728,177607.28814628033
2729,151684.5383380669
2730,123099.47235397715
2731,121166.43579765479
2732,108216.37467219634
2733,148448.78996681003
